user.id,category,type,tweeting_lang,bio_lang,type_1,type_2,type_3,type_4,category_1,category_2,category_3,category_4
281627699,Media,Individual,es,es,Individual,Individual,Individual,Unclear,['Art'],['Media: Other Media'],['Media: Scientific News and Communication'],['Other']
44136517,Media,Individual,fr,fr,Individual,Individual,Individual,,['Media: Scientific News and Communication'],['Media: Scientific News and Communication'],['Non-Governmental Organization'],[]
1226987787242610688,Non-Governmental Organization,Institution,fr,en,Individual,Institution,Institution,Institution,['Media: Scientific News and Communication'],['Non-Governmental Organization'],['Healthcare'],['Non-Governmental Organization']
14602576,Media,Institution,es,es,Institution,Institution,,,['Media: Other Media'],['Media: Other Media'],,[]
1485554280,Other,Individual,fr,en,Individual,Individual,Individual,,['Other'],['Other'],['Art'],[]
1124203902847549441,Other,Institution,fr,fr,Institution,Institution,Unclear,,['Other'],['Non-Governmental Organization'],['Other'],[]
14436317,Other,Individual,es,es,Individual,Individual,Individual,Individual,['Other'],['Science: Social Sciences'],['Media: Other Media'],['Other']
113937776,Healthcare,Institution,fr,fr,Institution,Institution,,,"['Government and Politics', 'Healthcare']",['Healthcare'],,[]
1232435955237367808,,Unclear,fr,fr,Individual,Institution,Institution,Individual,['Non-Governmental Organization'],['Healthcare'],['Media: News'],['Science: Other Science']
298820849,Media,Individual,fr,fr,Individual,Institution,Individual,Individual,['Media: Other Media'],"['Media: News', 'Media: Other Media', 'Media: Scientific News and Communication']",['Media: Other Media'],"['Art', 'Media: News']"
2453403526,Media,Institution,fr,fr,Institution,Institution,,,['Media: Other Media'],['Media: Other Media'],,[]
135443828,,Institution,fr,en,Institution,Individual,,Institution,"['Non-Governmental Organization', 'Religion']",['Media: Scientific News and Communication'],,['Healthcare']
806843952884228096,Other,Individual,fr,en,Individual,Individual,Individual,,['Other'],['Other'],['Media: Other Media'],[]
715402251871760384,Media,Individual,fr,en,Individual,Individual,Individual,Unclear,"['Media: News', 'Media: Other Media']",['Art'],['Media: Scientific News and Communication'],['Other']
25128440,Media,Individual,fr,en,Individual,Individual,Individual,,['Media: Other Media'],['Media: Other Media'],['Other'],[]
829559324204744705,Porn,Individual,fr,en,Individual,Individual,Individual,Individual,['Media: Scientific News and Communication'],['Other'],['Porn'],['Porn']
169807662,Government and Politics,Individual,es,es,Individual,Individual,Individual,,['Government and Politics'],"['Government and Politics', 'Media: Other Media']",['Government and Politics'],[]
106528597,,Individual,fr,en,Individual,Individual,,Individual,['Science: Social Sciences'],['Outspoken Political Supporter'],,['Other']
142061797,Media,Individual,es,es,Individual,Individual,,Individual,['Media: Other Media'],['Sport'],,['Media: Scientific News and Communication']
1161357097474433036,,Individual,fr,lt,Individual,Individual,,Unclear,['Media: Other Media'],['Non-Governmental Organization'],,['Other']
735773700985749506,Science,Individual,fr,fr,Individual,Individual,Individual,Individual,['Media: News'],['Science: Social Sciences'],['Other'],['Science: Engineering and Technology']
1229857200664907776,Other,Unclear,fr,ca,Unclear,Individual,,Unclear,['Other'],['Other'],,['Other']
88708920,Media,Institution,fr,fr,Institution,Institution,Institution,,['Media: Other Media'],['Other'],['Media: Other Media'],[]
876739832109817856,Media,Institution,fr,fr,Institution,Individual,Institution,,['Media: Other Media'],['Media: Other Media'],['Media: News'],[]
1229990731860893701,Other,Individual,fr,,Individual,Individual,Individual,,['Other'],['Media: Scientific News and Communication'],['Other'],[]
441559331,Other,Individual,fr,de,Individual,Individual,,Individual,['Other'],['Media: Scientific News and Communication'],,['Other']
1139622913827639297,Other,Individual,fr,,Individual,Individual,Individual,,['Media: Other Media'],['Other'],['Other'],[]
103223236,Media,Individual,fr,en,Unclear,Individual,,Individual,['Business'],['Media: Scientific News and Communication'],,"['Art', 'Business', 'Media: News']"
252494283,Media,Individual,fr,en,Unclear,Individual,Individual,Individual,['Other'],['Media: Other Media'],['Media: Scientific News and Communication'],['Science: Other Science']
18488486,Media,Institution,fr,ca,Unclear,Institution,Institution,,"['Media: News', 'Media: Other Media']",['Media: News'],['Media: News'],[]
616371511,Other,Individual,fr,fr,Individual,Individual,,Unclear,['Science: Engineering and Technology'],['Other'],,['Other']
33878101,Media,Individual,fr,fr,Individual,Individual,,Individual,['Media: Other Media'],['Media: News'],,['Media: News']
1258113489673093122,Other,Unclear,fr,pt,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
3663839775,Science,Individual,fr,fr,Individual,Individual,Individual,,['Science: Social Sciences'],['Outspoken Political Supporter'],"['Art', 'Science: Social Sciences']",[]
2214619181,Outspoken Political Supporter,Individual,fr,fr,Individual,Institution,Individual,Individual,['Outspoken Political Supporter'],['Public Services'],['Outspoken Political Supporter'],['Outspoken Political Supporter']
1136729977641062400,Other,Individual,fr,en,Individual,Individual,Unclear,Individual,['Other'],['Outspoken Political Supporter'],['Government and Politics'],['Other']
3051859033,Other,Institution,fr,id,Institution,Individual,Institution,,['Other'],['Art'],['Other'],[]
32836501,Other,Individual,fr,fr,Individual,Individual,,Individual,['Other'],['Media: Scientific News and Communication'],,['Other']
429467353,Other,Unclear,fr,hu,Individual,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
1864612459,Other,Individual,fr,nl,Unclear,Individual,,Individual,['Other'],['Other'],,['Other']
4919451,Art,Individual,es,es,Individual,Individual,Individual,Individual,['Business'],['Art'],['Media: Other Media'],['Art']
1099424233,,Individual,fr,en,Individual,Individual,,Individual,['Other'],['Media: Other Media'],,"['Government and Politics', 'Sport']"
1692611748,Other,Individual,fr,fr,Individual,Individual,Individual,Unclear,['Media: Other Media'],['Other'],['Outspoken Political Supporter'],['Other']
4714158016,Other,Individual,fr,,Individual,Individual,Individual,Individual,['Other'],['Science: Engineering and Technology'],['Media: News'],['Other']
10361342,Media,Individual,es,es,Individual,Individual,Individual,Individual,['Art'],['Media: Scientific News and Communication'],['Business'],['Media: News']
771462178880778240,Outspoken Political Supporter,Individual,fr,en,Individual,Individual,Unclear,Individual,['Outspoken Political Supporter'],"['Outspoken Political Supporter', 'Religion']",['Other'],['Outspoken Political Supporter']
826081714116112384,Media,Institution,fr,fr,Unclear,Institution,Institution,,"['Media: News', 'Media: Other Media', 'Media: Scientific News and Communication']",['Media: Other Media'],['Media: News'],[]
1139656503466561538,Other,Individual,fr,en,Individual,Individual,Individual,,['Other'],['Media: Other Media'],['Other'],[]
2346491303,Other,Individual,fr,fr,Individual,Unclear,Individual,,['Other'],['Other'],['Other'],[]
17373938,Media,Unclear,fr,fr,Individual,Unclear,,Institution,['Media: Scientific News and Communication'],"['Media: News', 'Media: Scientific News and Communication']",,['Business']
409997594,Science,Individual,fr,en,Individual,Institution,Individual,Individual,['Science: Engineering and Technology'],['Media: Other Media'],['Religion'],['Science: Engineering and Technology']
4919038605,Government and Politics,Institution,fr,fr,Individual,Institution,Institution,,['Science: Social Sciences'],['Government and Politics'],['Government and Politics'],[]
20043573,Other,Individual,fr,fr,Individual,Individual,Institution,Unclear,['Media: Scientific News and Communication'],['Other'],['Media: News'],['Other']
193240251,Media,Institution,fr,fr,Individual,Institution,Institution,,"['Media: News', 'Media: Other Media', 'Media: Scientific News and Communication']",['Media: Other Media'],['Government and Politics'],[]
29947354,Media,Institution,fr,fr,Institution,Individual,Institution,,['Media: News'],['Media: Scientific News and Communication'],['Media: News'],[]
2686690533,Other,Unclear,fr,fr,Individual,Unclear,Unclear,,['Media: Scientific News and Communication'],['Other'],['Other'],[]
159723726,Business,Institution,es,en,Institution,Unclear,Institution,Institution,['Media: Other Media'],['Other'],['Business'],['Business']
1117846556521242624,Science,Unclear,fr,fr,Individual,Unclear,Unclear,Individual,['Outspoken Political Supporter'],['Science: Social Sciences'],['Other'],['Science: Social Sciences']
1238772661959954432,,Unclear,es,es,Individual,Unclear,,Unclear,['Media: Scientific News and Communication'],['Other'],,['Business']
127590629,Outspoken Political Supporter,Unclear,fr,en,Individual,Unclear,Individual,Unclear,['Outspoken Political Supporter'],['Other'],['Outspoken Political Supporter'],['Media: News']
2243527633,,Individual,fr,fr,Individual,Individual,,Individual,['Other'],['Science: Social Sciences'],,['Government and Politics']
715647246893785091,Science,Individual,fr,fr,Individual,Individual,Individual,Individual,"['Public Services', 'Science: Other Science']",['Media: Scientific News and Communication'],['Religion'],['Science: Other Science']
135431766,Art,Individual,fr,en,Individual,Individual,,Individual,['Media: Other Media'],['Art'],,['Art']
1568876532,Other,Individual,fr,tl,Individual,Individual,Unclear,,['Other'],['Other'],['Other'],[]
713037424918675456,Other,Unclear,fr,en,Unclear,Unclear,,Unclear,['Religion'],['Other'],,['Other']
1383421830,Other,Individual,fr,en,Individual,Individual,Individual,,['Non-Governmental Organization'],['Other'],['Other'],[]
4725767315,Media,Institution,fr,fr,Institution,Institution,Institution,,"['Art', 'Media: News']",['Media: Other Media'],"['Business', 'Media: Other Media']",[]
9920562,Media,Institution,fr,fr,Individual,Institution,Institution,Institution,['Media: Scientific News and Communication'],['Other'],['Media: News'],['Media: News']
300452975,Other,Unclear,fr,fr,Individual,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
232353334,,Individual,fr,fr,Individual,Individual,,Individual,['Media: Scientific News and Communication'],['Government and Politics'],,"['Art', 'Science: Social Sciences']"
377450220,Media,Institution,fr,fr,Institution,Institution,Institution,,"['Media: News', 'Media: Other Media', 'Media: Scientific News and Communication']",['Media: News'],['Media: Other Media'],[]
2560924640,Non-Governmental Organization,Institution,fr,fr,Institution,Institution,Institution,,['Other'],['Non-Governmental Organization'],['Non-Governmental Organization'],[]
3343852672,Media,Individual,fr,fr,Individual,Institution,Individual,,['Media: Scientific News and Communication'],['Other'],['Media: Scientific News and Communication'],[]
114704955,Media,Institution,fr,fr,Individual,Institution,Institution,Institution,['Media: Scientific News and Communication'],['Government and Politics'],['Media: News'],['Government and Politics']
93630781,Media,Institution,fr,fr,Institution,Institution,Individual,,"['Media: News', 'Media: Other Media', 'Sport']",['Media: News'],['Media: Other Media'],[]
18936161,Media,Unclear,es,fr,Individual,Individual,Institution,Institution,['Media: Scientific News and Communication'],['Science: Other Science'],['Media: News'],['Sport']
570145241,Other,Individual,fr,fr,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
4188605151,Media,Institution,fr,fr,Institution,Institution,Institution,,['Media: Other Media'],['Media: Other Media'],['Media: News'],[]
29430922,Art,Institution,fr,fr,Institution,Individual,,Institution,['Art'],['Media: Scientific News and Communication'],,"['Art', 'Other']"
3944776515,Media,Institution,fr,fr,Individual,Institution,Institution,,['Media: Other Media'],"['Media: News', 'Media: Other Media', 'Other']",['Media: News'],[]
4519368498,Other,Individual,es,es,Individual,Unclear,,Individual,['Other'],['Other'],,['Art']
121500791,Media,Individual,fr,fr,Individual,Individual,Individual,,['Media: News'],['Media: News'],['Media: News'],[]
115086169,,Institution,fr,fr,Individual,Institution,,Institution,['Media: Other Media'],"['Government and Politics', 'Other']",,['Art']
3436221094,Media,Institution,es,es,Institution,Institution,Individual,,['Media: Other Media'],['Media: Other Media'],['Science: Social Sciences'],[]
1206076489789145089,Porn,Unclear,fr,en,Unclear,Unclear,,Individual,['Porn'],['Other'],,['Porn']
82290916,Media,Unclear,fr,fr,Individual,Institution,Institution,Individual,['Science: Social Sciences'],['Media: Other Media'],['Media: News'],['Media: Scientific News and Communication']
985827952616247297,Other,Individual,fr,fr,Individual,Individual,Individual,,['Media: News'],['Other'],['Other'],[]
21313364,Media,Unclear,fr,en,Institution,Individual,Unclear,Unclear,['Media: News'],['Science: Other Science'],['Other'],['Media: Scientific News and Communication']
1110095391318573056,Porn,Individual,fr,en,Institution,Individual,Individual,,['Art'],['Porn'],['Porn'],[]
735522062,Media,Individual,fr,fr,Individual,Individual,Individual,Individual,['Media: Scientific News and Communication'],['Media: Other Media'],['Outspoken Political Supporter'],['Media: Other Media']
304858372,Media,Individual,fr,fr,Individual,Individual,,Individual,['Other'],['Media: Scientific News and Communication'],,['Media: Scientific News and Communication']
969321105558327299,,Individual,fr,fr,Individual,Institution,,Individual,['Other'],['Media: Scientific News and Communication'],,['Science: Engineering and Technology']
3304537259,Media,Individual,fr,fr,Individual,Individual,,Individual,['Outspoken Political Supporter'],['Media: Other Media'],,['Media: Other Media']
3917689221,Other,Individual,fr,da,Individual,Unclear,Individual,,['Other'],['Outspoken Political Supporter'],['Other'],[]
2834266887,Other,Unclear,fr,so,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
472096449,Media,Individual,fr,fr,Individual,Individual,Individual,Individual,['Media: Other Media'],['Media: Scientific News and Communication'],['Media: News'],['Science: Other Science']
413370621,Media,Individual,fr,fr,Institution,Individual,Individual,Individual,['Business'],['Media: Scientific News and Communication'],['Science: Engineering and Technology'],['Media: Scientific News and Communication']
1048531294949400576,Outspoken Political Supporter,Individual,fr,fr,Individual,Individual,Individual,Individual,['Media: Other Media'],['Outspoken Political Supporter'],['Outspoken Political Supporter'],['Media: Other Media']
26210155,Other,Individual,fr,fr,Individual,Individual,,Individual,"['Government and Politics', 'Other']",['Public Services'],,['Other']
66748937,Media,Individual,fr,fr,Individual,Individual,Individual,,['Media: Other Media'],['Media: Other Media'],['Business'],[]
135515923,Other,Individual,fr,ro,Individual,Individual,Unclear,Individual,['Other'],['Other'],['Other'],['Media: Scientific News and Communication']
539887977,Government and Politics,Institution,fr,fr,Institution,Institution,Institution,,['Government and Politics'],['Media: News'],['Government and Politics'],[]
532146739,,Individual,fr,fr,Institution,Individual,Individual,Individual,"['Business', 'Other']",['Science: Social Sciences'],['Outspoken Political Supporter'],['Media: Other Media']
1210149442424360961,Media,Individual,fr,fr,Institution,Individual,,Individual,['Media: News'],['Government and Politics'],['Media: Scientific News and Communication'],['Science: Engineering and Technology']
1228059094126387208,Other,Individual,fr,fr,Individual,Unclear,,Individual,['Other'],['Other'],,['Media: Scientific News and Communication']
68817760,,Individual,fr,fr,Individual,Individual,,Individual,['Media: News'],['Science: Social Sciences'],,['Other']
507648026,Media,Individual,fr,fr,Institution,Individual,,Individual,['Healthcare'],"['Media: News', 'Media: Scientific News and Communication']",['Media: Scientific News and Communication'],['Science: Other Science']
133567388,Other,Individual,es,es,Individual,Individual,,Individual,['Government and Politics'],['Other'],,['Other']
3019617750,Other,Individual,fr,fr,Unclear,Individual,,Individual,['Other'],['Other'],['Other'],['Science: Social Sciences']
118976970,Media,Individual,fr,fr,Individual,Individual,,Individual,['Media: Other Media'],['Science: Engineering and Technology'],,['Media: Other Media']
22464771,Science,Individual,fr,en,Individual,Individual,,Individual,['Other'],['Science: Engineering and Technology'],,['Science: Engineering and Technology']
33944196,Media,Individual,fr,fr,Individual,Individual,Individual,Individual,['Other'],"['Media: News', 'Media: Scientific News and Communication']",['Media: Other Media'],['Media: Other Media']
11661402,Science,Individual,fr,fr,Individual,Institution,,Individual,['Science: Engineering and Technology'],['Science: Life Sciences'],,['Science: Other Science']
122451753,Media,Individual,fr,en,Individual,Individual,,,['Media: Scientific News and Communication'],['Media: Scientific News and Communication'],,[]
174351951,,Individual,es,en,Individual,Individual,,Individual,['Other'],['Art'],,['Media: Scientific News and Communication']
29754743,Business,Individual,fr,en,Individual,Institution,,Individual,['Business'],['Business'],['Media: Scientific News and Communication'],['Business']
72103117,Media,Individual,fr,fr,Individual,Individual,Individual,,['Media: News'],"['Media: News', 'Media: Other Media', 'Science: Life Sciences']",['Media: News'],[]
404420132,Healthcare,Individual,fr,fr,Individual,Individual,Individual,,['Media: News'],['Healthcare'],['Healthcare'],[]
1214952636186865665,Other,Individual,fr,en,Individual,Individual,,,['Other'],['Other'],,[]
115392943,Science,Individual,fr,en,Individual,Individual,,Individual,['Media: Scientific News and Communication'],['Science: Other Science'],,['Science: Engineering and Technology']
1030025869245509634,Other,Individual,fr,lt,Individual,Institution,,Individual,['Other'],['Other'],,['Other']
250323361,,Individual,fr,fr,Individual,Individual,,Individual,['Outspoken Political Supporter'],['Government and Politics'],,['Media: Scientific News and Communication']
1259924445365506054,Sport,Individual,fr,en,Individual,Individual,Individual,Institution,['Sport'],['Media: Other Media'],['Sport'],['Science: Other Science']
121230985,,Institution,fr,fr,Individual,Institution,,Institution,['Science: Engineering and Technology'],['Government and Politics'],,['Media: News']
15168040,Science,Unclear,fr,fr,Institution,Institution,Individual,Individual,"['Government and Politics', 'Public Services']",['Media: Other Media'],['Science: Engineering and Technology'],['Science: Engineering and Technology']
1486076971,Other,Individual,es,es,Unclear,Individual,Individual,Individual,['Business'],['Other'],['Science: Engineering and Technology'],['Other']
913466862784131072,Other,Unclear,fr,fr,Individual,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
2243243817,Other,Individual,fr,,Individual,Individual,,,['Other'],['Other'],,[]
1146699766178439168,Other,Individual,fr,fr,Individual,Individual,Individual,,['Other'],['Media: Scientific News and Communication'],['Other'],[]
789025143746101248,Sport,Individual,fr,fr,Individual,Individual,Individual,,['Sport'],['Sport'],['Other'],[]
985098752036831233,Other,Individual,fr,en,Individual,Individual,,Unclear,['Media: Scientific News and Communication'],['Other'],,['Other']
304073374,Other,Individual,fr,fr,Individual,Unclear,,Individual,['Other'],['Other'],,['Other']
19453224,Media,Individual,fr,fr,Individual,Individual,Individual,,['Media: News'],['Media: Other Media'],['Media: News'],[]
1039772580465569792,Other,Individual,fr,fr,Individual,Unclear,Individual,Individual,['Other'],['Other'],['Other'],['Other']
1114855223187533824,Other,Unclear,fr,fr,Individual,Unclear,Unclear,,['Media: Scientific News and Communication'],['Other'],['Other'],[]
107430967,Art,Individual,fr,fr,Individual,Individual,Individual,,['Art'],['Art'],['Art'],[]
1100574846537342978,Other,Individual,fr,fr,Individual,Individual,Individual,,['Other'],['Media: Scientific News and Communication'],['Other'],[]
149488496,Media,Institution,fr,fr,Individual,Institution,,Institution,['Media: Other Media'],['Media: Other Media'],,['Media: Scientific News and Communication']
1612974763,Outspoken Political Supporter,Unclear,fr,fr,Individual,Unclear,Unclear,Individual,['Outspoken Political Supporter'],['Government and Politics'],"['Public Services', 'Science: Social Sciences']",['Outspoken Political Supporter']
2896006899,,Individual,fr,en,Individual,Individual,,Individual,['Media: Scientific News and Communication'],['Other'],,['Non-Governmental Organization']
80528373,Government and Politics,Individual,fr,fr,Individual,Individual,Individual,Individual,['Public Services'],['Media: Scientific News and Communication'],['Government and Politics'],"['Government and Politics', 'Outspoken Political Supporter']"
1151311443960246272,Other,Individual,fr,,Individual,Individual,Institution,,['Other'],['Science: Social Sciences'],['Other'],[]
1118438334513262592,Government and Politics,Institution,fr,fr,Institution,Individual,Institution,Institution,['Healthcare'],['Non-Governmental Organization'],['Government and Politics'],['Government and Politics']
63177215,Media,Individual,fr,en,Individual,Institution,Individual,Individual,['Science: Social Sciences'],['Media: News'],['Media: Other Media'],"['Media: News', 'Media: Other Media', 'Media: Scientific News and Communication']"
1123666589272936449,Other,Unclear,fr,pt,Unclear,Individual,Unclear,,['Other'],['Science: Engineering and Technology'],['Other'],[]
971747148,Media,Institution,fr,fr,Institution,Institution,Institution,Institution,['Business'],"['Media: News', 'Media: Other Media', 'Media: Scientific News and Communication']",['Science: Social Sciences'],"['Media: News', 'Media: Other Media', 'Media: Scientific News and Communication']"
157825257,Media,Individual,fr,fr,Individual,Individual,,Individual,['Science: Other Science'],['Media: Scientific News and Communication'],,['Media: Other Media']
1003575248,Other,Individual,fr,fr,Individual,Individual,,Individual,['Other'],['Media: Scientific News and Communication'],,['Other']
407163598,Other,Unclear,fr,fr,Unclear,Unclear,Individual,,['Other'],['Other'],['Media: Scientific News and Communication'],[]
79884152,Other,Individual,es,es,Individual,Unclear,Individual,Individual,['Media: Other Media'],['Other'],['Science: Engineering and Technology'],"['Media: Other Media', 'Other']"
79145543,Media,Individual,fr,fr,Individual,Individual,Individual,,['Media: Scientific News and Communication'],['Media: Scientific News and Communication'],['Other'],[]
2769450446,,Individual,fr,fr,Individual,Individual,,Individual,['Science: Other Science'],['Media: News'],,['Other']
930875353,Healthcare,Individual,fr,en,Individual,Individual,Individual,Individual,['Healthcare'],['Media: Scientific News and Communication'],['Media: Other Media'],"['Art', 'Healthcare', 'Public Services']"
37034483,Media,Institution,fr,en,Individual,Institution,Institution,,['Media: Scientific News and Communication'],['Media: News'],['Media: News'],[]
37034483,Media,Institution,fr,en,Individual,Institution,Institution,,['Media: Scientific News and Communication'],['Media: News'],['Media: News'],[]
1568966102,Other,Individual,fr,en,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
962073260,Science,Individual,fr,fr,Individual,Individual,Individual,Individual,['Media: Scientific News and Communication'],['Other'],['Non-Governmental Organization'],"['Government and Politics', 'Public Services', 'Science: Engineering and Technology', 'Science: Social Sciences']"
952260601363001344,Other,Individual,fr,fr,Individual,Individual,Unclear,Individual,['Science: Engineering and Technology'],['Media: Scientific News and Communication'],['Other'],['Other']
3192260051,Media,Institution,fr,fr,Institution,Individual,Institution,Institution,['Media: Other Media'],['Science: Other Science'],['Media: News'],['Other']
149084854,Media,Individual,fr,,Individual,Individual,Individual,,['Media: Scientific News and Communication'],['Media: Scientific News and Communication'],['Other'],[]
4582425082,Other,Individual,fr,fr,Institution,Individual,Unclear,Individual,['Other'],['Science: Other Science'],['Other'],['Other']
84287451,Sport,Individual,fr,fr,Individual,Individual,,Individual,['Sport'],['Media: Other Media'],,"['Media: News', 'Sport']"
718557868966998016,Other,Individual,fr,en,Individual,Individual,Individual,,['Other'],['Media: Scientific News and Communication'],['Other'],[]
2192955108,Media,Individual,fr,en,Individual,Unclear,Individual,Individual,['Media: Other Media'],['Other'],['Media: Other Media'],['Other']
920379357998313472,Science,Institution,fr,fr,Individual,Institution,,Institution,['Media: Scientific News and Communication'],['Science: Other Science'],,['Science: Life Sciences']
2943463768,Media,Institution,es,en,Institution,Institution,,Unclear,['Media: News'],['Media: Other Media'],,['Media: Other Media']
861498790670422016,Outspoken Political Supporter,Individual,fr,fr,Individual,Individual,Individual,Institution,['Outspoken Political Supporter'],['Science: Engineering and Technology'],['Religion'],"['Non-Governmental Organization', 'Outspoken Political Supporter', 'Public Services']"
871019607607447552,Other,Individual,fr,en,Individual,Individual,Individual,,['Other'],['Science: Engineering and Technology'],['Other'],[]
933072790839754752,Other,Unclear,fr,,Individual,Unclear,Unclear,,['Media: Scientific News and Communication'],['Other'],['Other'],[]
2249273165,Other,Individual,fr,fr,Individual,Individual,Individual,Individual,['Other'],['Media: Scientific News and Communication'],['Science: Engineering and Technology'],['Other']
1102885742387359744,Other,Institution,fr,fr,Institution,Institution,Unclear,Institution,['Media: Other Media'],['Business'],['Other'],['Other']
49274303,Science,Individual,fr,ca,Individual,Individual,,Individual,"['Public Services', 'Science: Life Sciences']",['Other'],,"['Science: Life Sciences', 'Science: Social Sciences']"
18560479,Media,Individual,fr,fr,Individual,Individual,Individual,,['Media: News'],"['Media: News', 'Media: Other Media', 'Media: Scientific News and Communication']",['Media: Scientific News and Communication'],[]
712428683,Outspoken Political Supporter,Institution,fr,fr,Institution,Institution,Institution,,"['Outspoken Political Supporter', 'Sport']",['Outspoken Political Supporter'],['Business'],[]
600345740,,Individual,fr,fr,Individual,Individual,,Individual,"['Healthcare', 'Public Services']",['Media: Scientific News and Communication'],,['Government and Politics']
2384418404,Non-Governmental Organization,Institution,es,es,Institution,Institution,,Institution,['Other'],['Non-Governmental Organization'],,"['Non-Governmental Organization', 'Outspoken Political Supporter']"
38180378,,Unclear,es,es,Individual,Institution,Individual,Institution,['Media: Scientific News and Communication'],['Non-Governmental Organization'],['Science: Social Sciences'],['Other']
1076805122724909056,Other,Individual,fr,fr,Individual,Unclear,Individual,,['Other'],['Other'],['Other'],[]
197148164,Other,Individual,fr,fr,Individual,Individual,,Unclear,['Other'],['Media: Other Media'],,['Other']
778292581,,Individual,fr,fr,Individual,Individual,,Individual,['Science: Engineering and Technology'],['Media: Scientific News and Communication'],,['Sport']
1035201900180852736,Media,Individual,fr,fr,Unclear,Individual,Individual,,['Other'],['Media: Scientific News and Communication'],['Media: Scientific News and Communication'],[]
78639737,Media,Individual,es,es,Individual,Individual,Individual,,['Media: News'],"['Art', 'Media: News']",['Media: News'],[]
864083947772416001,Other,Individual,fr,es,Individual,Individual,Individual,Unclear,['Other'],['Media: Scientific News and Communication'],['Science: Other Science'],['Other']
317470307,Media,Individual,es,es,Individual,Individual,Individual,,['Media: News'],['Media: News'],['Media: News'],[]
1051154239916003328,Media,Individual,fr,fr,Individual,Individual,,Institution,['Media: Scientific News and Communication'],['Media: Other Media'],,"['Media: News', 'Media: Other Media']"
777540207709224960,Media,Institution,fr,fr,Institution,Institution,Institution,,['Media: News'],['Media: News'],['Media: News'],[]
3760908677,Other,Unclear,fr,fr,Unclear,Institution,,Individual,['Other'],['Non-Governmental Organization'],,['Other']
727689375300096000,Art,Individual,fr,fr,Individual,Unclear,,Individual,['Art'],['Art'],,['Other']
1022098143687663618,Other,Individual,fr,fr,Individual,Individual,Individual,Individual,['Science: Social Sciences'],['Media: Scientific News and Communication'],['Other'],['Other']
816591197485625344,Other,Institution,fr,fr,Institution,Institution,,,['Other'],['Other'],,[]
17750581,Other,Individual,fr,fr,Individual,Individual,,Unclear,['Media: Scientific News and Communication'],['Other'],,['Other']
15065712,Government and Politics,Individual,fr,fr,Individual,Individual,,Individual,['Media: News'],['Government and Politics'],,['Government and Politics']
1224098452382142466,Other,Unclear,fr,en,Unclear,Unclear,,,['Other'],['Other'],,[]
1186259034321629184,Outspoken Political Supporter,Individual,fr,fr,Institution,Individual,Unclear,Individual,['Outspoken Political Supporter'],['Media: Scientific News and Communication'],"['Government and Politics', 'Outspoken Political Supporter']",['Other']
2385515792,Other,Unclear,fr,fr,Institution,Unclear,,Unclear,['Business'],['Other'],,['Other']
3346894551,Other,Individual,fr,fr,Individual,Individual,,Individual,['Outspoken Political Supporter'],['Other'],['Other'],['Other']
30836415,Media,Individual,fr,fr,Individual,Institution,Individual,Unclear,['Science: Other Science'],['Media: Other Media'],['Media: Scientific News and Communication'],['Other']
38652138,Science,Individual,fr,fr,Individual,Individual,,Individual,['Science: Social Sciences'],['Science: Engineering and Technology'],,['Media: Other Media']
1307084203,Media,Individual,fr,fr,Individual,Individual,Individual,,"['Media: News', 'Outspoken Political Supporter']",['Media: News'],['Media: Other Media'],[]
121705324,Other,Institution,fr,fr,Unclear,Individual,Institution,Institution,['Other'],['Media: News'],['Government and Politics'],['Other']
2201449066,,Individual,fr,en,Individual,Individual,Individual,Individual,['Religion'],['Other'],['Science: Social Sciences'],['Business']
362497625,Media,Individual,fr,en,Individual,Individual,Individual,,['Other'],['Media: Scientific News and Communication'],['Media: Scientific News and Communication'],[]
3137438947,,Individual,fr,ar,Individual,Individual,Individual,Unclear,['Outspoken Political Supporter'],['Media: News'],['Science: Engineering and Technology'],['Other']
2265879631,Other,Individual,fr,fr,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
2958806686,Other,Unclear,fr,fr,Unclear,Institution,Unclear,,"['Other', 'Outspoken Political Supporter']",['Non-Governmental Organization'],['Other'],[]
25555639,Science,Individual,es,es,Individual,Individual,Individual,,['Science: Other Science'],['Science: Engineering and Technology'],['Science: Other Science'],[]
782321736045981697,Healthcare,Individual,fr,fr,Individual,Individual,Individual,Unclear,"['Healthcare', 'Outspoken Political Supporter']",['Science: Engineering and Technology'],['Healthcare'],['Other']
877076697807540224,Media,Individual,fr,fr,Individual,Individual,Individual,,"['Healthcare', 'Media: Scientific News and Communication']",['Media: Scientific News and Communication'],['Media: Scientific News and Communication'],[]
300455378,Media,Institution,fr,fr,Institution,Institution,,Individual,['Public Services'],"['Healthcare', 'Other']",,"['Media: News', 'Media: Other Media']"
1096999104570449921,Other,Individual,es,lt,Individual,Unclear,,Individual,['Other'],['Other'],,['Other']
706447824599261188,Other,Unclear,fr,,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
